#{"t_start": 1764259294.8451378, "env_id": "PandaReach-v3"}
r,l,t
-4.0,5,99.336598
-2.0,3,99.343316
-2.0,3,99.349803
-1.0,2,99.354016
-1.0,2,99.3585
-4.0,5,99.369172
-1.0,2,99.373438
-2.0,3,99.379634
-4.0,5,99.389795
-1.0,2,99.394092
-3.0,4,99.402534
-4.0,5,99.413239
-5.0,6,99.42627
-4.0,5,99.437129
-4.0,5,99.447801
-1.0,2,99.452241
-3.0,4,99.460807
-4.0,5,99.471331
-2.0,3,99.477305
-3.0,4,99.485625
-4.0,5,99.496067
-2.0,3,99.502289
-3.0,4,99.51094
-4.0,5,99.522201
-3.0,4,99.530449
-2.0,3,99.53723
-4.0,5,99.547421
-2.0,3,99.554035
-4.0,5,99.565149
-3.0,4,99.57326
-2.0,3,99.579411
-3.0,4,99.587678
-1.0,2,99.591857
-4.0,5,99.602725
-6.0,7,99.617909
-5.0,6,99.630706
-2.0,3,99.636856
0.0,1,99.639153
-3.0,4,99.647807
-4.0,5,99.658484
-2.0,3,99.664845
-1.0,2,99.669094
-2.0,3,99.675196
-1.0,2,99.679334
-2.0,3,99.685859
-4.0,5,99.696469
-4.0,5,99.707315
-3.0,4,99.715666
-6.0,7,99.730114
-7.0,8,99.747421
-2.0,3,99.75377
-4.0,5,99.764414
-3.0,4,99.772956
-4.0,5,99.783439
-3.0,4,99.792089
-3.0,4,99.801071
-3.0,4,99.809299
-2.0,3,99.815643
-1.0,2,99.819706
-3.0,4,99.828128
-2.0,3,99.834436
-2.0,3,99.840483
-3.0,4,99.849192
-1.0,2,99.853764
-1.0,2,99.858019
-1.0,2,99.862379
-2.0,3,99.868777
-5.0,6,99.880976
-1.0,2,99.885255
-1.0,2,99.889405
-4.0,5,99.899752
-4.0,5,99.909866
-4.0,5,99.920253
-3.0,4,99.928844
-2.0,3,99.935523
-3.0,4,99.943897
-4.0,5,99.955014
-2.0,3,99.961305
-2.0,3,99.96791
-1.0,2,99.972198
-3.0,4,99.980529
0.0,1,99.982587
-3.0,4,99.990866
-2.0,3,99.996994
-3.0,4,100.005218
-4.0,5,100.016335
-3.0,4,100.025067
-4.0,5,100.035143
-2.0,3,100.04189
-1.0,2,100.046119
0.0,1,100.048382
0.0,1,100.050753
-2.0,3,100.057178
-2.0,3,100.063338
-1.0,2,100.067832
-5.0,6,100.081086
-1.0,2,100.085648
-3.0,4,100.094976
-2.0,3,100.101564
-5.0,6,100.114673
-4.0,5,100.126243
-2.0,3,100.13289
0.0,1,100.135221
0.0,1,100.13815
-1.0,2,100.142722
-3.0,4,100.151519
-3.0,4,100.160562
-1.0,2,100.164726
-1.0,2,100.169482
-2.0,3,100.175665
-1.0,2,100.180036
-1.0,2,100.18454
-6.0,7,100.199682
-2.0,3,100.206225
-2.0,3,100.212404
-4.0,5,100.222776
0.0,1,100.225057
-8.0,9,100.243723
-4.0,5,100.254971
-6.0,7,100.269569
-4.0,5,100.279717
-2.0,3,100.286451
-3.0,4,100.295102
-1.0,2,100.299534
-5.0,6,100.312255
-2.0,3,100.318428
-1.0,2,100.322452
0.0,1,100.324681
0.0,1,100.326736
-3.0,4,100.3349
-2.0,3,100.341363
-4.0,5,100.352036
-4.0,5,100.362452
-6.0,7,100.37663
-1.0,2,100.380851
-1.0,2,100.385004
-1.0,2,100.389728
-2.0,3,100.396242
-3.0,4,100.404183
-5.0,6,100.417497
0.0,1,100.419699
-1.0,2,100.424255
-2.0,3,100.431216
-4.0,5,100.441919
0.0,1,100.444174
-2.0,3,100.450363
-3.0,4,100.458504
-2.0,3,100.465163
-2.0,3,100.471421
-3.0,4,100.479603
-3.0,4,100.487854
-4.0,5,100.49839
-2.0,3,100.504752
-3.0,4,100.513479
-3.0,4,100.521615
-4.0,5,100.53207
-3.0,4,100.540246
-3.0,4,100.548845
-4.0,5,100.559305
-4.0,5,100.569756
-4.0,5,100.580238
-5.0,6,100.593005
-3.0,4,100.601304
-3.0,4,100.609661
-3.0,4,100.618475
-3.0,4,100.626785
-2.0,3,100.633218
-4.0,5,100.643312
-3.0,4,100.651965
-2.0,3,100.658446
-1.0,2,100.662547
-4.0,5,100.673741
-3.0,4,100.682396
-2.0,3,100.688828
-3.0,4,100.697406
-2.0,3,100.703575
-3.0,4,100.712239
-4.0,5,100.722539
-2.0,3,100.729132
-3.0,4,100.737773
-2.0,3,100.744186
-2.0,3,100.750798
-3.0,4,100.759446
-2.0,3,100.765901
-2.0,3,100.771762
-6.0,7,100.786206
-2.0,3,100.792748
-4.0,5,100.803511
-2.0,3,100.809935
-3.0,4,100.818347
0.0,1,100.82063
-2.0,3,100.827161
-4.0,5,100.837377
-3.0,4,100.845623
-3.0,4,100.854043
-3.0,4,100.862452
-2.0,3,100.868797
-5.0,6,100.881766
-3.0,4,100.890208
-2.0,3,100.896608
0.0,1,100.898898
-3.0,4,100.907183
-1.0,2,100.911514
-3.0,4,100.919842
-3.0,4,100.92834
-7.0,8,100.944926
-4.0,5,100.955353
-5.0,6,100.968382
-2.0,3,100.974456
-3.0,4,100.982615
-4.0,5,100.993558
-2.0,3,100.9999
-1.0,2,101.004284
-2.0,3,101.010397
-3.0,4,101.018943
-10.0,11,101.042466
-2.0,3,101.049555
-1.0,2,101.054005
-1.0,2,101.058476
-2.0,3,101.06485
-4.0,5,101.075441
-2.0,3,101.081977
-2.0,3,101.08822
-4.0,5,101.098506
-3.0,4,101.106861
-3.0,4,101.115167
-2.0,3,101.121821
-2.0,3,101.128082
-1.0,2,101.132133
-5.0,6,101.144793
-2.0,3,101.151323
-2.0,3,101.157632
-2.0,3,101.164077
-4.0,5,101.174564
-3.0,4,101.183092
-2.0,3,101.189195
-1.0,2,101.193413
-3.0,4,101.201703
-3.0,4,101.209765
-4.0,5,101.220443
-6.0,7,101.235122
-3.0,4,101.244
-2.0,3,101.250489
-3.0,4,101.258923
-2.0,3,101.265161
-3.0,4,101.27337
-3.0,4,101.281834
-1.0,2,101.286002
-2.0,3,101.292428
-1.0,2,101.29626
-3.0,4,101.304503
-3.0,4,101.312704
-3.0,4,101.321742
-3.0,4,101.330152
-2.0,3,101.336315
-5.0,6,101.349074
-2.0,3,101.355477
0.0,1,101.357685
-3.0,4,101.365801
-1.0,2,101.369933
-2.0,3,101.376005
-10.0,11,101.399992
-3.0,4,101.408396
-1.0,2,101.412725
-3.0,4,101.421312
-3.0,4,101.429615
-4.0,5,101.440011
-3.0,4,101.448709
0.0,1,101.450922
0.0,1,101.453198
-2.0,3,101.459302
-3.0,4,101.467776
-4.0,5,101.478189
-3.0,4,101.486959
-7.0,8,101.503687
-1.0,2,101.508095
-3.0,4,101.516628
-4.0,5,101.527019
-3.0,4,101.535751
-4.0,5,101.546403
-4.0,5,101.556937
-5.0,6,101.569897
-2.0,3,101.576629
-4.0,5,101.586851
-3.0,4,101.595222
-1.0,2,101.599627
-2.0,3,101.60591
-5.0,6,101.618455
-5.0,6,101.630713
-4.0,5,101.641084
-1.0,2,101.645421
-1.0,2,101.649743
-4.0,5,101.659866
-3.0,4,101.668454
-1.0,2,101.67271
-1.0,2,101.676926
-3.0,4,101.685411
-4.0,5,101.696279
-3.0,4,101.705107
-2.0,3,101.711446
0.0,1,101.713796
-2.0,3,101.719929
-2.0,3,101.726228
-2.0,3,101.732622
-5.0,6,101.745427
-4.0,5,102.618612
-2.0,3,102.624869
-2.0,3,102.631344
-3.0,4,102.639937
-3.0,4,102.648517
-3.0,4,102.656868
-3.0,4,102.665547
0.0,1,102.668175
-3.0,4,102.67651
-1.0,2,102.680658
-1.0,2,102.68507
-6.0,7,102.70002
-3.0,4,102.708539
-3.0,4,102.716562
-4.0,5,102.727249
0.0,1,102.729324
-1.0,2,102.733552
-6.0,7,102.74841
-3.0,4,102.756832
-3.0,4,102.765294
-2.0,3,102.771299
-3.0,4,102.779784
-4.0,5,102.790412
-5.0,6,102.802902
-2.0,3,102.808901
-2.0,3,102.815513
-4.0,5,102.825954
-2.0,3,102.832142
-2.0,3,102.838532
-1.0,2,102.842695
-3.0,4,102.851767
-3.0,4,102.860196
-1.0,2,102.864435
-3.0,4,102.872383
0.0,1,102.874558
-4.0,5,102.885192
-1.0,2,102.889436
-3.0,4,102.897569
-2.0,3,102.904494
-3.0,4,102.913258
-3.0,4,102.921888
-1.0,2,102.92588
0.0,1,102.928047
-2.0,3,102.934303
-1.0,2,102.938553
-2.0,3,102.945283
-50.0,50,103.053429
-2.0,3,103.059815
-5.0,6,103.072901
0.0,1,103.075202
-1.0,2,103.079743
-1.0,2,103.084047
-4.0,5,103.094683
-2.0,3,103.101112
-4.0,5,103.111852
-4.0,5,103.122364
-3.0,4,103.130929
-3.0,4,103.139463
-1.0,2,103.143601
-2.0,3,103.149981
-3.0,4,103.1589
-3.0,4,103.16701
-2.0,3,103.173352
-1.0,2,103.177783
-2.0,3,103.183823
-2.0,3,103.190537
-4.0,5,103.200811
-5.0,6,103.213227
0.0,1,103.21534
-5.0,6,103.227562
-2.0,3,103.233876
0.0,1,103.236181
-3.0,4,103.244692
-2.0,3,103.251078
-1.0,2,103.255529
-3.0,4,103.263913
-3.0,4,103.27221
-1.0,2,103.276594
-4.0,5,103.287095
-2.0,3,103.293272
-2.0,3,103.299599
-7.0,8,103.31625
-2.0,3,103.322161
-2.0,3,103.328252
-2.0,3,103.334562
0.0,1,103.336845
-1.0,2,103.341167
-4.0,5,103.351986
-1.0,2,103.356579
-2.0,3,103.362842
-3.0,4,103.371307
0.0,1,103.373903
-6.0,7,103.388976
-2.0,3,103.395902
0.0,1,103.397931
-3.0,4,103.406054
-3.0,4,103.414354
-2.0,3,103.42061
0.0,1,103.422657
-3.0,4,103.431651
-2.0,3,103.438024
-2.0,3,103.444143
-2.0,3,103.450582
-1.0,2,103.454802
-5.0,6,103.468096
-5.0,6,103.480654
-4.0,5,103.491007
-3.0,4,103.49976
-2.0,3,103.506512
-4.0,5,103.516752
-5.0,6,103.529663
-3.0,4,103.538061
-3.0,4,103.547009
-2.0,3,103.553146
-1.0,2,103.557492
-4.0,5,103.567872
-2.0,3,103.574255
-2.0,3,103.581003
-3.0,4,103.589255
-2.0,3,103.595847
-2.0,3,103.602047
-1.0,2,103.605996
-2.0,3,103.612513
-3.0,4,103.621077
-4.0,5,103.631703
-6.0,7,103.646933
-1.0,2,103.650969
-1.0,2,103.655114
-2.0,3,103.661187
-1.0,2,103.665475
-4.0,5,103.67577
-1.0,2,103.680233
-3.0,4,103.688638
-8.0,9,103.707586
-3.0,4,103.715827
-4.0,5,103.726592
-4.0,5,103.737069
-1.0,2,103.741381
-1.0,2,103.745478
-1.0,2,103.749772
-1.0,2,103.753832
-1.0,2,103.758279
-5.0,6,103.771095
-3.0,4,103.779827
-4.0,5,103.791175
-2.0,3,103.797829
-4.0,5,103.808088
-3.0,4,103.816746
-2.0,3,103.823297
0.0,1,103.825282
-3.0,4,103.834028
-2.0,3,103.840562
-2.0,3,103.846825
-4.0,5,103.857494
-2.0,3,103.863812
-5.0,6,103.876558
-4.0,5,103.887569
-5.0,6,103.900471
-1.0,2,103.904948
-2.0,3,103.911242
-2.0,3,103.918169
-3.0,4,103.926689
-2.0,3,103.932857
-2.0,3,103.93927
-3.0,4,103.947541
-2.0,3,103.953676
-3.0,4,103.96268
-2.0,3,103.968957
-3.0,4,103.977358
-2.0,3,103.983717
-3.0,4,103.992323
-1.0,2,103.996395
-2.0,3,104.002567
-7.0,8,104.019776
-2.0,3,104.025778
-2.0,3,104.032043
0.0,1,104.034096
-3.0,4,104.043176
-1.0,2,104.047297
-2.0,3,104.053807
-3.0,4,104.062497
0.0,1,104.064702
-4.0,5,104.07493
-1.0,2,104.079507
-3.0,4,104.087597
-3.0,4,104.095827
-1.0,2,104.100491
-4.0,5,104.110947
0.0,1,104.112983
-5.0,6,104.125335
-2.0,3,104.13152
-1.0,2,104.135993
0.0,1,104.137989
0.0,1,104.140306
-2.0,3,104.146902
0.0,1,104.149032
-2.0,3,104.1553
-3.0,4,104.16371
-4.0,5,104.174338
-2.0,3,104.180989
-2.0,3,104.188146
-3.0,4,104.197503
-2.0,3,104.204098
-2.0,3,104.211204
-2.0,3,104.222987
-3.0,4,104.238909
-3.0,4,104.25597
-3.0,4,104.290937
-2.0,3,104.304683
-2.0,3,104.312974
-2.0,3,104.320169
0.0,1,104.322928
-4.0,5,104.334693
-3.0,4,104.344342
-2.0,3,104.350823
-1.0,2,104.355198
-3.0,4,104.364159
-2.0,3,104.371224
-4.0,5,104.383557
-3.0,4,104.393223
0.0,1,104.395742
-1.0,2,104.400744
-4.0,5,104.412348
-3.0,4,104.422957
-1.0,2,104.430247
-2.0,3,104.438308
-6.0,7,104.468652
-3.0,4,104.478788
-1.0,2,104.483604
-2.0,3,104.490585
-2.0,3,104.497456
-5.0,6,104.511588
-1.0,2,104.516473
-4.0,5,104.528196
-2.0,3,104.535226
-4.0,5,104.546327
-2.0,3,104.553754
-2.0,3,104.560512
0.0,1,104.562918
-3.0,4,104.571905
-3.0,4,104.581742
-1.0,2,104.586432
-6.0,7,104.601576
-3.0,4,104.610566
-1.0,2,104.614817
-2.0,3,104.621551
-2.0,3,104.627925
0.0,1,104.630193
-3.0,4,104.638798
-1.0,2,104.643343
-2.0,3,104.650087
-2.0,3,104.656396
-4.0,5,104.666948
-2.0,3,104.673047
-4.0,5,104.683903
-3.0,4,104.692355
-4.0,5,104.703132
0.0,1,104.705319
-1.0,2,104.710056
-3.0,4,104.71846
-3.0,4,104.727265
-1.0,2,104.731583
-2.0,3,104.737785
-1.0,2,104.742127
-2.0,3,104.748522
-1.0,2,104.752626
-1.0,2,104.756917
-4.0,5,104.767776
-3.0,4,104.776072
-1.0,2,104.78009
-2.0,3,104.786384
-2.0,3,104.792597
-3.0,4,104.80135
-4.0,5,104.813182
-2.0,3,104.81973
-2.0,3,104.826302
0.0,1,104.828347
-5.0,6,104.841141
0.0,1,104.843623
-2.0,3,104.850656
-6.0,7,104.864906
-2.0,3,104.871136
-3.0,4,104.879366
0.0,1,104.881343
-1.0,2,104.885556
-2.0,3,104.891906
-9.0,10,104.912318
-2.0,3,104.918685
-4.0,5,104.929106
-1.0,2,104.933087
0.0,1,104.935265
-1.0,2,104.939281
-2.0,3,104.945828
0.0,1,104.94802
-1.0,2,104.95216
-2.0,3,104.958489
-3.0,4,104.967538
-2.0,3,104.9737
-1.0,2,104.97775
-5.0,6,104.990299
-1.0,2,104.994485
-4.0,5,105.005195
-2.0,3,105.011217
-2.0,3,105.017474
-1.0,2,105.021394
-3.0,4,105.030437
0.0,1,105.032936
-2.0,3,105.06633
-3.0,4,105.074893
-3.0,4,105.083012
-2.0,3,105.089804
-3.0,4,105.098322
-2.0,3,105.104723
-2.0,3,105.11121
-2.0,3,105.117348
-2.0,3,105.12354
-4.0,5,105.134429
-1.0,2,105.138724
-4.0,5,105.149185
-1.0,2,105.153224
-4.0,5,105.1639
-2.0,3,105.17026
-1.0,2,105.174609
-3.0,4,105.182852
-4.0,5,105.1931
-2.0,3,105.199738
-1.0,2,105.203959
-3.0,4,105.212124
-2.0,3,105.218173
-4.0,5,105.228923
-1.0,2,105.233145
-4.0,5,105.243865
-2.0,3,105.250318
-3.0,4,105.258635
-3.0,4,105.267045
-1.0,2,105.270887
-4.0,5,105.281484
-4.0,5,105.292348
-4.0,5,105.303102
-2.0,3,105.309405
-5.0,6,105.322421
-1.0,2,105.326845
0.0,1,105.328914
-2.0,3,105.335349
-3.0,4,105.343872
-1.0,2,105.347899
-6.0,7,105.362278
-3.0,4,105.371036
-3.0,4,105.379981
-3.0,4,105.388531
-4.0,5,105.399257
-4.0,5,105.409791
-3.0,4,105.417962
-1.0,2,105.422584
-4.0,5,105.434008
-2.0,3,105.440482
-3.0,4,105.449248
-3.0,4,105.457249
-3.0,4,105.465893
-2.0,3,105.472174
-2.0,3,105.478339
-4.0,5,105.489058
-3.0,4,105.497259
-1.0,2,105.501682
-1.0,2,105.5059
-3.0,4,105.514538
-2.0,3,105.521209
-2.0,3,105.527543
-2.0,3,105.534291
-1.0,2,105.538462
-1.0,2,105.542746
-2.0,3,105.549392
-3.0,4,105.558053
-3.0,4,105.566224
-3.0,4,105.574648
-3.0,4,105.58288
-2.0,3,105.589105
-4.0,5,105.599548
-3.0,4,105.607841
-5.0,6,105.620806
-3.0,4,105.629152
-2.0,3,105.635601
-1.0,2,105.639736
-4.0,5,105.65026
-2.0,3,105.656538
0.0,1,105.658518
-2.0,3,105.665055
-3.0,4,105.673925
-3.0,4,105.68212
-3.0,4,105.690582
-1.0,2,105.694911
-4.0,5,105.705438
-2.0,3,105.711895
-4.0,5,105.722146
-3.0,4,105.73076
-2.0,3,105.737615
-2.0,3,105.744182
-1.0,2,105.748375
-3.0,4,105.756984
-3.0,4,105.76572
-6.0,7,105.780188
-1.0,2,105.78456
-5.0,6,105.797871
-1.0,2,105.802253
-6.0,7,105.817344
-3.0,4,105.825668
-2.0,3,105.832112
-5.0,6,105.844762
-1.0,2,105.84875
-1.0,2,105.853267
-2.0,3,105.859695
-3.0,4,105.867836
-3.0,4,105.875938
-1.0,2,105.879948
-3.0,4,105.888095
-3.0,4,105.896338
-3.0,4,105.904849
-2.0,3,105.911077
-1.0,2,105.9157
-4.0,5,105.926602
0.0,1,105.928896
-5.0,6,105.941361
-1.0,2,105.945867
-5.0,6,105.958845
-3.0,4,105.967119
-4.0,5,105.977471
-4.0,5,105.988052
-3.0,4,105.996711
-1.0,2,106.00092
-1.0,2,106.005219
-3.0,4,106.013295
-3.0,4,106.022138
-2.0,3,106.028995
-2.0,3,106.035594
0.0,1,106.037794
-2.0,3,106.044225
-2.0,3,106.050558
-2.0,3,106.056775
-3.0,4,106.064998
-2.0,3,106.071016
-2.0,3,106.077451
-2.0,3,106.08383
-3.0,4,106.091985
0.0,1,106.094079
-1.0,2,106.098283
-2.0,3,106.104203
-2.0,3,106.110814
-2.0,3,106.117263
-1.0,2,106.1211
-1.0,2,106.125192
-2.0,3,106.131447
-6.0,7,106.146152
-3.0,4,106.154619
-2.0,3,106.161098
-4.0,5,106.172006
-2.0,3,106.178363
-1.0,2,106.182568
-4.0,5,106.193323
-4.0,5,106.203786
-2.0,3,106.21019
-3.0,4,106.218546
0.0,1,106.220939
-2.0,3,106.227255
-1.0,2,106.231345
-2.0,3,106.237506
-1.0,2,106.241738
-3.0,4,106.25017
-3.0,4,106.258755
-3.0,4,106.267177
-4.0,5,106.278066
-2.0,3,106.284351
-4.0,5,106.294703
-3.0,4,106.302859
-4.0,5,106.313083
-3.0,4,106.321454
-2.0,3,106.327794
-3.0,4,106.336602
-2.0,3,106.342877
-3.0,4,106.351213
-2.0,3,106.357435
-7.0,8,106.374363
-3.0,4,106.382877
-3.0,4,106.391944
-1.0,2,106.396312
-2.0,3,106.402728
-2.0,3,106.409358
-4.0,5,106.41986
-2.0,3,106.426249
-3.0,4,106.435041
0.0,1,106.43724
0.0,1,106.439389
-2.0,3,106.445841
-2.0,3,106.452119
-5.0,6,106.465477
-3.0,4,106.473656
-4.0,5,106.484241
-4.0,5,106.494358
0.0,1,106.496902
-1.0,2,106.501241
0.0,1,106.503365
-2.0,3,106.509857
-2.0,3,106.516071
-3.0,4,106.524335
-1.0,2,106.528461
-1.0,2,106.532852
-4.0,5,106.543701
-2.0,3,106.550184
0.0,1,106.552484
-1.0,2,106.556859
-2.0,3,106.562825
-2.0,3,106.569325
-3.0,4,106.578142
-5.0,6,106.590795
-4.0,5,106.601434
0.0,1,106.603473
-3.0,4,106.612314
-4.0,5,106.623078
-4.0,5,106.634042
-1.0,2,106.638341
-3.0,4,106.646223
-1.0,2,106.65052
-1.0,2,106.654995
-6.0,7,106.670189
0.0,1,106.672432
-6.0,7,106.686827
-3.0,4,106.695665
-2.0,3,106.701978
-1.0,2,106.70599
-2.0,3,106.71251
-4.0,5,106.723446
-3.0,4,106.731943
-1.0,2,106.736015
-2.0,3,106.742437
-1.0,2,106.746656
-4.0,5,106.757086
-2.0,3,106.763585
-2.0,3,106.769698
-3.0,4,106.777982
-3.0,4,106.78683
-3.0,4,106.795461
-4.0,5,106.805655
-2.0,3,106.812322
-1.0,2,106.816893
-2.0,3,106.822954
-1.0,2,106.827057
-3.0,4,106.835565
-1.0,2,106.839822
-1.0,2,106.844239
-3.0,4,106.852613
-4.0,5,106.862834
-1.0,2,106.866656
-4.0,5,106.876933
-2.0,3,106.883386
-2.0,3,106.889739
-3.0,4,106.898126
-2.0,3,106.904945
-2.0,3,106.910999
-3.0,4,106.919287
-2.0,3,106.925479
-1.0,2,106.92958
-1.0,2,106.934198
-1.0,2,106.938406
-3.0,4,106.946724
0.0,1,106.948815
-1.0,2,106.952944
-3.0,4,106.961207
-1.0,2,106.965504
-2.0,3,106.971701
-3.0,4,106.980145
-2.0,3,106.986419
-3.0,4,106.994705
-7.0,8,107.010749
-1.0,2,107.01485
-3.0,4,107.023601
-3.0,4,107.031701
-2.0,3,107.038464
-3.0,4,107.046483
0.0,1,107.048631
-1.0,2,107.053017
-4.0,5,107.063532
-2.0,3,107.06993
-1.0,2,107.074008
-3.0,4,107.083124
-2.0,3,107.089455
-2.0,3,107.095647
-2.0,3,107.971547
-3.0,4,107.979987
-1.0,2,107.984504
-3.0,4,107.993149
-1.0,2,107.997423
-1.0,2,108.001603
0.0,1,108.003802
-2.0,3,108.00989
-3.0,4,108.018789
-1.0,2,108.022912
-3.0,4,108.030834
-3.0,4,108.039826
-1.0,2,108.044319
-4.0,5,108.055043
-2.0,3,108.061616
-3.0,4,108.07074
-3.0,4,108.078897
-1.0,2,108.083178
-2.0,3,108.08957
-3.0,4,108.098202
-2.0,3,108.10446
-2.0,3,108.110948
-1.0,2,108.115328
-2.0,3,108.121664
-1.0,2,108.125895
-2.0,3,108.132134
-2.0,3,108.138773
-3.0,4,108.147457
-2.0,3,108.153803
-2.0,3,108.159817
-2.0,3,108.166059
0.0,1,108.168392
-2.0,3,108.174986
-5.0,6,108.187774
-1.0,2,108.192111
-2.0,3,108.198306
-3.0,4,108.207166
-2.0,3,108.2134
-2.0,3,108.219936
-2.0,3,108.226535
-1.0,2,108.230805
-2.0,3,108.237328
0.0,1,108.239481
-2.0,3,108.245784
-2.0,3,108.252303
0.0,1,108.254507
-1.0,2,108.258717
-3.0,4,108.267728
-2.0,3,108.273956
-4.0,5,108.284862
-3.0,4,108.293126
-4.0,5,108.303371
-3.0,4,108.311907
-1.0,2,108.316348
-2.0,3,108.322896
-3.0,4,108.331281
-1.0,2,108.33543
-3.0,4,108.343829
-2.0,3,108.350418
-4.0,5,108.361086
-2.0,3,108.367574
-2.0,3,108.373763
-2.0,3,108.379984
-2.0,3,108.386041
-2.0,3,108.392768
-4.0,5,108.403539
-2.0,3,108.409758
-2.0,3,108.415886
-1.0,2,108.420415
-3.0,4,108.42929
-1.0,2,108.433698
-1.0,2,108.43808
-2.0,3,108.444303
-1.0,2,108.448401
-1.0,2,108.452708
-2.0,3,108.459288
-5.0,6,108.472019
-2.0,3,108.478463
-3.0,4,108.486874
-9.0,10,108.508136
-2.0,3,108.51464
-3.0,4,108.52323
-2.0,3,108.529538
-2.0,3,108.536261
-3.0,4,108.545079
-2.0,3,108.551544
-2.0,3,108.55787
-3.0,4,108.566806
-1.0,2,108.571508
-2.0,3,108.57794
-1.0,2,108.582368
-2.0,3,108.588938
0.0,1,108.591052
-2.0,3,108.597156
-5.0,6,108.609278
0.0,1,108.611405
-4.0,5,108.622432
-1.0,2,108.626499
-3.0,4,108.634709
-2.0,3,108.64108
0.0,1,108.643143
-1.0,2,108.647647
0.0,1,108.64977
-3.0,4,108.658276
-4.0,5,108.668934
-1.0,2,108.672969
-1.0,2,108.677486
-3.0,4,108.685653
-1.0,2,108.689829
-1.0,2,108.694303
-5.0,6,108.70739
-4.0,5,108.717638
-4.0,5,108.72831
-4.0,5,108.738968
-1.0,2,108.743535
-1.0,2,108.748053
-3.0,4,108.755976
-2.0,3,108.761867
-1.0,2,108.765904
-1.0,2,108.770014
-3.0,4,108.778466
-1.0,2,108.782642
-3.0,4,108.790966
-1.0,2,108.795326
-3.0,4,108.803905
-1.0,2,108.807909
0.0,1,108.81045
-2.0,3,108.816872
0.0,1,108.81918
-3.0,4,108.827791
-2.0,3,108.834681
-1.0,2,108.838628
-1.0,2,108.843073
-2.0,3,108.84937
-2.0,3,108.855739
-2.0,3,108.86191
-4.0,5,108.872885
-2.0,3,108.879128
-3.0,4,108.887658
-2.0,3,108.89448
-2.0,3,108.900546
-1.0,2,108.905098
-2.0,3,108.911606
-2.0,3,108.917765
-3.0,4,108.926404
0.0,1,108.92875
-3.0,4,108.937026
-2.0,3,108.943278
-4.0,5,108.954116
-6.0,7,108.969049
-3.0,4,108.977487
0.0,1,108.979798
-2.0,3,108.986204
-4.0,5,108.996722
-1.0,2,109.001006
-3.0,4,109.009613
-2.0,3,109.015476
-3.0,4,109.023876
-2.0,3,109.029949
-2.0,3,109.036496
-4.0,5,109.047052
-1.0,2,109.051478
-3.0,4,109.059941
-2.0,3,109.066307
0.0,1,109.06833
-1.0,2,109.072311
-3.0,4,109.080881
0.0,1,109.082907
-3.0,4,109.091362
-3.0,4,109.10001
0.0,1,109.102366
-1.0,2,109.106527
-3.0,4,109.115216
-3.0,4,109.123458
-3.0,4,109.13174
-3.0,4,109.140299
-3.0,4,109.148631
-3.0,4,109.157036
-2.0,3,109.163658
0.0,1,109.166019
-2.0,3,109.17253
-2.0,3,109.178773
-2.0,3,109.185066
-2.0,3,109.191415
-3.0,4,109.199899
-2.0,3,109.206564
-2.0,3,109.212706
-2.0,3,109.218913
-2.0,3,109.225402
-1.0,2,109.229587
-3.0,4,109.237836
-3.0,4,109.246348
-2.0,3,109.253111
-1.0,2,109.257519
-2.0,3,109.263603
-1.0,2,109.267786
-2.0,3,109.274178
-1.0,2,109.278286
-4.0,5,109.288508
-2.0,3,109.29491
-3.0,4,109.303606
0.0,1,109.305844
-2.0,3,109.312042
-2.0,3,109.318212
-2.0,3,109.324605
-3.0,4,109.333025
-2.0,3,109.33927
-2.0,3,109.345633
0.0,1,109.347828
-3.0,4,109.356386
-2.0,3,109.36261
-2.0,3,109.369188
-3.0,4,109.377562
-1.0,2,109.381964
-2.0,3,109.388704
-4.0,5,109.398855
-4.0,5,109.409326
-1.0,2,109.413626
-7.0,8,109.430674
-1.0,2,109.434814
-2.0,3,109.442008
-3.0,4,109.450408
-1.0,2,109.454616
-3.0,4,109.462831
-2.0,3,109.469276
-3.0,4,109.477701
-3.0,4,109.486371
-1.0,2,109.490714
-2.0,3,109.497022
-2.0,3,109.503379
-2.0,3,109.50942
-2.0,3,109.515799
-3.0,4,109.524222
-2.0,3,109.530227
-2.0,3,109.536506
-2.0,3,109.54295
-2.0,3,109.54935
-2.0,3,109.55585
-2.0,3,109.562033
-2.0,3,109.568715
-1.0,2,109.573082
-3.0,4,109.581647
-2.0,3,109.587571
-2.0,3,109.593887
-2.0,3,109.600186
-2.0,3,109.60631
-2.0,3,109.612953
-5.0,6,109.625888
-1.0,2,109.630414
-2.0,3,109.636534
-1.0,2,109.64116
-2.0,3,109.647725
-2.0,3,109.65392
-3.0,4,109.662672
-4.0,5,109.673125
-4.0,5,109.68371
-1.0,2,109.688142
-3.0,4,109.697027
-2.0,3,109.703502
-1.0,2,109.707567
-2.0,3,109.713794
-4.0,5,109.72462
-4.0,5,109.734827
-1.0,2,109.7389
-1.0,2,109.743456
-3.0,4,109.752074
-1.0,2,109.756613
-2.0,3,109.763433
-3.0,4,109.771986
-4.0,5,109.782441
-2.0,3,109.78878
-4.0,5,109.79946
-2.0,3,109.805754
-1.0,2,109.810099
-2.0,3,109.816956
-3.0,4,109.825148
-1.0,2,109.829361
-2.0,3,109.835786
-3.0,4,109.844223
-5.0,6,109.857042
