#{"t_start": 1764260614.415021, "env_id": "PandaReach-v3"}
r,l,t
-5.0,6,143.443389
-9.0,10,143.465381
-4.0,5,143.476366
-2.0,3,143.482746
-2.0,3,143.489292
-4.0,5,143.50097
-4.0,5,143.511894
-1.0,2,143.516248
-3.0,4,143.524672
-1.0,2,143.528916
-2.0,3,143.535448
-50.0,50,144.498107
-3.0,4,144.506908
-4.0,5,144.517683
-2.0,3,144.52452
-3.0,4,144.533261
-3.0,4,144.541577
-1.0,2,144.545839
0.0,1,144.548081
-2.0,3,144.554837
-1.0,2,144.559352
-3.0,4,144.567711
-1.0,2,144.572035
-3.0,4,144.581008
-2.0,3,144.587493
-3.0,4,144.595644
-4.0,5,144.606504
-1.0,2,144.610862
-50.0,50,144.72143
-5.0,6,144.735876
0.0,1,144.738379
-4.0,5,144.749044
-2.0,3,144.755544
-1.0,2,144.759714
-3.0,4,144.768441
-3.0,4,144.777022
-2.0,3,144.783235
-2.0,3,144.789042
-2.0,3,144.795625
-4.0,5,144.80621
-4.0,5,144.81635
-2.0,3,144.822474
-2.0,3,144.828832
-3.0,4,144.837617
-3.0,4,144.846145
-1.0,2,144.850548
-5.0,6,144.863943
-5.0,6,144.877251
-1.0,2,144.881542
-3.0,4,144.889888
-4.0,5,144.900327
-2.0,3,144.907083
-2.0,3,144.913386
-3.0,4,144.921959
-2.0,3,144.928474
-5.0,6,144.941495
-3.0,4,144.950457
-2.0,3,144.956617
-2.0,3,144.963193
-2.0,3,144.969182
-1.0,2,144.973681
-3.0,4,144.982627
-3.0,4,144.990964
-5.0,6,145.004091
-3.0,4,145.012391
-5.0,6,145.025508
-1.0,2,145.029764
-3.0,4,145.038392
-2.0,3,145.045
-2.0,3,145.051576
-2.0,3,145.05833
-3.0,4,145.06673
-4.0,5,145.077
-5.0,6,145.089434
-3.0,4,145.098078
-2.0,3,145.104361
-1.0,2,145.108437
-3.0,4,145.116527
-5.0,6,145.128506
-1.0,2,145.132571
-2.0,3,145.13882
-2.0,3,145.145349
-3.0,4,145.154028
-2.0,3,145.160717
-3.0,4,145.169448
-3.0,4,145.178358
-2.0,3,145.185012
0.0,1,145.187254
-3.0,4,145.195916
-3.0,4,145.204561
-3.0,4,145.21358
-4.0,5,145.224534
-6.0,7,145.240219
-3.0,4,145.249145
-1.0,2,145.253406
-4.0,5,145.264591
-1.0,2,145.268846
-5.0,6,145.280984
-2.0,3,145.286979
-4.0,5,145.297505
-2.0,3,145.303408
-3.0,4,145.311571
-4.0,5,145.322085
-3.0,4,145.330861
-3.0,4,145.339946
-3.0,4,145.348747
-3.0,4,145.357707
-3.0,4,145.36648
-2.0,3,145.372935
-1.0,2,145.377494
-4.0,5,145.388333
-3.0,4,145.39712
-3.0,4,145.406078
-5.0,6,145.419527
-2.0,3,145.426212
-2.0,3,145.432662
-7.0,8,145.450081
-3.0,4,145.458591
-4.0,5,145.469611
-3.0,4,145.47855
0.0,1,145.480833
-7.0,8,145.498298
-2.0,3,145.504783
-2.0,3,145.511106
-2.0,3,145.51811
-4.0,5,145.529802
-3.0,4,145.538418
0.0,1,145.540867
-5.0,6,145.553407
0.0,1,145.555859
0.0,1,145.558286
-5.0,6,145.57157
0.0,1,145.573746
-5.0,6,145.586483
0.0,1,145.58873
-2.0,3,145.595294
-1.0,2,145.599454
-1.0,2,145.603717
-3.0,4,145.612292
-4.0,5,145.622592
-5.0,6,145.634889
-1.0,2,145.639968
-5.0,6,145.65302
0.0,1,145.655241
-3.0,4,145.663721
-3.0,4,145.672097
0.0,1,145.67438
-3.0,4,145.682916
0.0,1,145.685063
-1.0,2,145.689627
-2.0,3,145.696119
-1.0,2,145.700723
-1.0,2,145.705355
-3.0,4,145.714301
-10.0,11,145.737645
-3.0,4,145.745724
-6.0,7,145.760329
-5.0,6,145.772966
-3.0,4,145.781149
-6.0,7,145.796317
-3.0,4,145.8046
-10.0,11,145.828338
-2.0,3,145.834402
-2.0,3,145.840979
-2.0,3,145.847214
0.0,1,145.849561
-1.0,2,145.854032
-3.0,4,145.862903
-4.0,5,145.873773
-1.0,2,145.878279
-3.0,4,145.886536
-2.0,3,145.892899
-3.0,4,145.90163
0.0,1,145.90394
-2.0,3,145.910091
0.0,1,145.912336
-5.0,6,145.925304
-7.0,8,145.941874
-2.0,3,145.947865
-2.0,3,145.954026
-2.0,3,145.960379
-5.0,6,145.972951
-4.0,5,145.983857
-5.0,6,145.996892
-4.0,5,146.0073
-1.0,2,146.011841
-3.0,4,146.020468
-2.0,3,146.026804
0.0,1,146.029157
-2.0,3,146.035911
-3.0,4,146.044635
0.0,1,146.04691
-3.0,4,146.0553
-2.0,3,146.061816
-3.0,4,146.070825
-2.0,3,146.076815
0.0,1,146.079051
-6.0,7,146.093245
-3.0,4,146.101879
-1.0,2,146.106275
-2.0,3,146.112717
-2.0,3,146.118974
-3.0,4,146.128082
-3.0,4,146.136609
-4.0,5,146.147916
