#{"t_start": 1764259889.1480849, "env_id": "PandaReach-v3"}
r,l,t
-1.0,2,95.606017
-3.0,4,95.614581
-5.0,6,95.627551
-4.0,5,95.637675
-3.0,4,95.646743
-4.0,5,95.656968
-3.0,4,95.665798
-3.0,4,95.674076
-4.0,5,95.684423
-3.0,4,95.692475
-6.0,7,95.707287
-3.0,4,95.716031
-1.0,2,95.720455
-3.0,4,95.728631
-7.0,8,95.74625
-4.0,5,95.757001
-6.0,7,95.772423
-3.0,4,95.780323
0.0,1,95.782658
-2.0,3,95.789268
-2.0,3,95.795837
-3.0,4,95.80399
0.0,1,95.806014
-3.0,4,95.814401
-3.0,4,95.822575
-1.0,2,95.826798
-6.0,7,95.841407
-2.0,3,95.847664
-6.0,7,95.862421
-7.0,8,95.879108
-3.0,4,95.888006
-3.0,4,95.896577
-5.0,6,95.909323
-3.0,4,95.917783
-2.0,3,95.923934
-5.0,6,95.936328
-1.0,2,95.94049
-3.0,4,95.948856
-1.0,2,95.953057
-4.0,5,95.963257
-2.0,3,95.969622
-8.0,9,95.988514
-2.0,3,95.995166
-12.0,13,96.022591
-2.0,3,96.028936
-5.0,6,96.041679
-1.0,2,96.046157
-4.0,5,96.056739
-2.0,3,96.063486
-4.0,5,96.073823
-3.0,4,96.082228
-5.0,6,96.095201
-5.0,6,96.108094
-4.0,5,96.118555
-5.0,6,96.132103
-2.0,3,96.138664
-4.0,5,96.149707
-3.0,4,96.158013
-5.0,6,96.170508
-3.0,4,96.179325
-5.0,6,96.191621
-4.0,5,96.202008
0.0,1,96.204292
-5.0,6,96.217135
-4.0,5,96.227231
-7.0,8,96.243603
-6.0,7,96.258238
-3.0,4,96.267305
-7.0,8,96.284019
-2.0,3,96.290467
-3.0,4,96.298946
-3.0,4,96.30704
-2.0,3,96.313495
-3.0,4,96.32198
-5.0,6,96.335345
-2.0,3,96.341908
0.0,1,96.344212
-6.0,7,96.359564
-3.0,4,96.367947
-5.0,6,96.380752
-2.0,3,96.387678
-2.0,3,96.39408
-2.0,3,96.40041
-8.0,9,96.419825
-2.0,3,96.42622
-3.0,4,96.434575
-7.0,8,96.451583
-50.0,50,96.558163
-42.0,43,96.648412
-5.0,6,96.661358
-1.0,2,96.665747
-3.0,4,96.6739
-2.0,3,96.680462
-7.0,8,96.697809
-2.0,3,96.704368
-3.0,4,96.712829
-5.0,6,96.725253
-1.0,2,96.729275
0.0,1,96.731439
-1.0,2,96.735935
-1.0,2,96.740265
-1.0,2,96.744881
-1.0,2,96.749157
-5.0,6,96.761487
-2.0,3,96.76795
-3.0,4,96.776207
0.0,1,96.778409
-3.0,4,96.786555
-3.0,4,96.795391
-7.0,8,96.811939
-11.0,12,96.837839
-1.0,2,96.841886
-2.0,3,96.848168
-2.0,3,96.854309
0.0,1,96.856474
-3.0,4,96.864958
-5.0,6,96.877525
-4.0,5,96.888181
-4.0,5,96.898595
-3.0,4,96.907013
-4.0,5,96.917429
-5.0,6,96.931021
0.0,1,96.933299
-1.0,2,96.937695
-4.0,5,96.947934
-5.0,6,96.960519
-9.0,10,96.982127
-2.0,3,96.988652
-9.0,10,97.010089
-2.0,3,97.016273
-3.0,4,97.024653
-8.0,9,97.043636
-9.0,10,97.064833
-5.0,6,97.076944
-3.0,4,97.085627
-4.0,5,97.095895
-2.0,3,97.102459
-5.0,6,97.115254
-4.0,5,97.126175
-5.0,6,97.138689
-5.0,6,97.151286
-1.0,2,97.155272
-3.0,4,97.163766
-2.0,3,97.169987
-3.0,4,97.178476
-3.0,4,97.186759
-3.0,4,97.19517
-3.0,4,97.203297
-3.0,4,97.212427
-3.0,4,97.220605
-7.0,8,97.238194
-2.0,3,97.244644
-2.0,3,97.25122
-3.0,4,97.260107
-3.0,4,97.268808
-3.0,4,97.276731
-3.0,4,97.285062
-5.0,6,97.297803
-1.0,2,97.301849
-1.0,2,97.306461
-1.0,2,97.310673
-1.0,2,97.314727
-2.0,3,97.321313
-2.0,3,97.327608
-1.0,2,97.332167
-3.0,4,97.340483
-2.0,3,97.346738
-3.0,4,97.355148
-2.0,3,97.361381
-3.0,4,97.369816
-6.0,7,97.383847
-3.0,4,97.392412
-1.0,2,97.396336
-1.0,2,97.400613
-1.0,2,97.404711
-7.0,8,97.421524
-1.0,2,97.425649
-2.0,3,97.431589
-2.0,3,97.438067
-3.0,4,97.446074
-3.0,4,97.45467
-4.0,5,97.464693
-4.0,5,97.475832
0.0,1,97.478187
-2.0,3,97.484563
-3.0,4,97.493038
-3.0,4,97.501716
-6.0,7,97.516624
-4.0,5,97.526917
-4.0,5,97.53775
-5.0,6,97.549882
-3.0,4,97.557868
-2.0,3,97.563927
-3.0,4,97.572308
-3.0,4,97.580906
-5.0,6,97.593683
-4.0,5,97.604109
0.0,1,97.606111
-6.0,7,97.620414
-6.0,7,97.635331
0.0,1,97.637509
-2.0,3,97.643957
-5.0,6,97.655928
-1.0,2,97.660139
-4.0,5,97.670645
-3.0,4,97.678811
-5.0,6,97.690895
-9.0,10,97.711975
-5.0,6,97.724799
-2.0,3,97.731062
-5.0,6,97.743163
-5.0,6,97.755148
-19.0,20,97.797595
-2.0,3,97.803688
-4.0,5,97.814353
-1.0,2,97.819027
-1.0,2,97.823036
-3.0,4,97.831909
-2.0,3,97.838567
-5.0,6,97.850866
-2.0,3,97.856843
-4.0,5,97.867623
0.0,1,97.869749
-2.0,3,97.876119
-8.0,9,97.895431
-3.0,4,97.90446
-3.0,4,97.912588
-4.0,5,97.922781
-4.0,5,97.933588
-4.0,5,97.943736
-4.0,5,97.95421
-2.0,3,97.960603
-1.0,2,97.965116
-5.0,6,97.977823
-4.0,5,97.988089
-4.0,5,97.999009
-2.0,3,98.005109
-4.0,5,98.015239
-4.0,5,98.025375
-4.0,5,98.035794
-4.0,5,98.046903
-6.0,7,98.927396
-3.0,4,98.936113
-2.0,3,98.942564
-2.0,3,98.949015
-2.0,3,98.955172
-1.0,2,98.959686
-3.0,4,98.968482
0.0,1,98.970596
-3.0,4,98.979044
-3.0,4,98.987529
-5.0,6,99.000018
-3.0,4,99.008629
-3.0,4,99.017476
-2.0,3,99.023966
-3.0,4,99.032839
-6.0,7,99.047391
-5.0,6,99.059726
-1.0,2,99.064274
-3.0,4,99.072955
-2.0,3,99.079796
-3.0,4,99.088523
-2.0,3,99.094917
-3.0,4,99.103521
-3.0,4,99.112559
-4.0,5,99.122607
-2.0,3,99.129122
-2.0,3,99.135564
-2.0,3,99.141653
-2.0,3,99.148123
-6.0,7,99.162775
-5.0,6,99.175159
-6.0,7,99.189722
-7.0,8,99.206471
-1.0,2,99.21069
-6.0,7,99.225362
-3.0,4,99.233997
-2.0,3,99.240786
-4.0,5,99.250974
-4.0,5,99.261729
-4.0,5,99.27238
-2.0,3,99.278875
-2.0,3,99.285481
-2.0,3,99.292509
-1.0,2,99.296804
-3.0,4,99.304977
-2.0,3,99.311112
-3.0,4,99.319758
-2.0,3,99.326117
-5.0,6,99.338806
-9.0,10,99.360165
-3.0,4,99.36892
-9.0,10,99.391209
-10.0,11,99.414819
-2.0,3,99.42075
-2.0,3,99.426851
-3.0,4,99.435257
-3.0,4,99.44411
-2.0,3,99.450615
-7.0,8,99.466921
-1.0,2,99.471263
-1.0,2,99.475656
-3.0,4,99.483803
-3.0,4,99.492233
-3.0,4,99.501056
-9.0,10,99.521659
-2.0,3,99.528134
-2.0,3,99.534345
-3.0,4,99.543239
-2.0,3,99.549366
-3.0,4,99.558194
-2.0,3,99.564923
-4.0,5,99.575424
-3.0,4,99.583854
0.0,1,99.585914
-1.0,2,99.590299
-3.0,4,99.598932
-4.0,5,99.609246
-2.0,3,99.615379
-4.0,5,99.625837
-2.0,3,99.632779
-3.0,4,99.641304
-4.0,5,99.652054
0.0,1,99.654087
-3.0,4,99.662998
-2.0,3,99.669149
-1.0,2,99.673373
-5.0,6,99.686046
-3.0,4,99.694758
-3.0,4,99.703564
-2.0,3,99.709813
-3.0,4,99.718291
-4.0,5,99.728941
-6.0,7,99.743822
-1.0,2,99.748323
-5.0,6,99.761305
-4.0,5,99.772275
-2.0,3,99.778713
-4.0,5,99.789244
-8.0,9,99.808666
-2.0,3,99.814817
-3.0,4,99.82374
-3.0,4,99.83266
-3.0,4,99.840693
-4.0,5,99.851959
-8.0,9,99.871018
-1.0,2,99.875617
-1.0,2,99.879888
-4.0,5,99.89047
-3.0,4,99.899533
-4.0,5,99.910611
-4.0,5,99.921379
-4.0,5,99.932098
-3.0,4,99.940677
-3.0,4,99.949074
-3.0,4,99.957859
0.0,1,99.960216
-1.0,2,99.96479
-1.0,2,99.96904
-7.0,8,99.985769
-1.0,2,99.989954
-5.0,6,100.002434
-1.0,2,100.006726
-3.0,4,100.015016
-4.0,5,100.025614
-4.0,5,100.036763
-5.0,6,100.050202
-2.0,3,100.056498
-4.0,5,100.066959
-2.0,3,100.073276
0.0,1,100.075723
-2.0,3,100.082451
-2.0,3,100.088918
-9.0,10,100.109851
-2.0,3,100.116159
-5.0,6,100.129218
-3.0,4,100.137447
-1.0,2,100.141961
-4.0,5,100.152433
-6.0,7,100.167174
-1.0,2,100.171429
-3.0,4,100.180104
-1.0,2,100.184506
-3.0,4,100.192911
-2.0,3,100.199304
0.0,1,100.201895
-2.0,3,100.208068
-2.0,3,100.215057
-2.0,3,100.221465
-2.0,3,100.228154
-1.0,2,100.232423
-2.0,3,100.239293
-2.0,3,100.245884
-3.0,4,100.254668
-6.0,7,100.270659
-2.0,3,100.277613
-2.0,3,100.283875
-5.0,6,100.296309
-2.0,3,100.303109
-2.0,3,100.309798
-3.0,4,100.31868
-1.0,2,100.323525
-1.0,2,100.328005
-4.0,5,100.338238
-1.0,2,100.342499
-7.0,8,100.35997
-5.0,6,100.372926
-3.0,4,100.38202
-4.0,5,100.393179
-2.0,3,100.399854
-4.0,5,100.410418
-3.0,4,100.419383
-14.0,15,100.450882
0.0,1,100.453248
-1.0,2,100.457344
-6.0,7,100.471771
-4.0,5,100.482413
-2.0,3,100.488598
-2.0,3,100.495116
-7.0,8,100.51168
-3.0,4,100.520282
0.0,1,100.522665
-3.0,4,100.531082
-2.0,3,100.537445
-3.0,4,100.545919
-6.0,7,100.561166
-2.0,3,100.567664
-2.0,3,100.574181
-2.0,3,100.580641
-3.0,4,100.5886
-6.0,7,100.603407
-6.0,7,100.618596
-19.0,20,100.661274
-7.0,8,100.677734
-3.0,4,100.686011
0.0,1,100.688248
-2.0,3,100.694679
-1.0,2,100.698868
-8.0,9,100.717891
-2.0,3,100.724104
-2.0,3,100.730528
-5.0,6,100.743694
-5.0,6,100.7563
-2.0,3,100.762888
-2.0,3,100.769165
-2.0,3,100.775465
-3.0,4,100.783691
-3.0,4,100.791949
-2.0,3,100.798329
-1.0,2,100.802391
-4.0,5,100.812709
-5.0,6,100.825747
-2.0,3,100.831603
0.0,1,100.83392
0.0,1,100.836177
-3.0,4,100.84462
-4.0,5,100.85524
-8.0,9,100.87411
-1.0,2,100.878614
-2.0,3,100.884707
-4.0,5,100.895197
-3.0,4,100.903711
-3.0,4,100.912692
-3.0,4,100.92121
-3.0,4,100.9295
-2.0,3,100.936283
-3.0,4,100.944857
0.0,1,100.947252
-4.0,5,100.957829
-5.0,6,100.970302
-1.0,2,100.974357
-4.0,5,100.985106
-3.0,4,100.99361
-1.0,2,100.997763
0.0,1,100.999857
-3.0,4,101.008502
-5.0,6,101.021771
-3.0,4,101.029999
-4.0,5,101.040206
-5.0,6,101.053267
-15.0,16,101.087303
-2.0,3,101.09374
-4.0,5,101.104212
-5.0,6,101.117205
-3.0,4,101.12616
-5.0,6,101.138623
-5.0,6,101.150835
-3.0,4,101.159103
0.0,1,101.161343
-6.0,7,101.176345
-2.0,3,101.183
-3.0,4,101.191579
-3.0,4,101.20019
-6.0,7,101.21541
-3.0,4,101.224392
-3.0,4,101.232954
-4.0,5,101.243117
-8.0,9,101.261559
-4.0,5,101.272199
-4.0,5,101.282798
-4.0,5,101.293416
-3.0,4,101.30169
-4.0,5,101.312233
-3.0,4,101.320441
-4.0,5,101.331187
-3.0,4,101.339787
-4.0,5,101.349845
-3.0,4,101.35798
-3.0,4,101.366607
-2.0,3,101.373169
-3.0,4,101.381237
-3.0,4,101.390013
-3.0,4,101.398732
-5.0,6,101.411889
-3.0,4,101.420951
-2.0,3,101.427547
-2.0,3,101.433846
-9.0,10,101.454813
-4.0,5,101.465664
-3.0,4,101.474126
0.0,1,101.476282
-3.0,4,101.484765
-1.0,2,101.489522
-2.0,3,101.495963
-3.0,4,101.504868
-3.0,4,101.51361
-4.0,5,101.524431
-3.0,4,101.533207
-5.0,6,101.545507
-2.0,3,101.551854
-2.0,3,101.558383
-1.0,2,101.562587
-3.0,4,101.570861
0.0,1,101.572991
-3.0,4,101.581831
-4.0,5,101.592126
-6.0,7,101.607001
-1.0,2,101.611583
-3.0,4,101.619913
-4.0,5,101.63053
-3.0,4,101.638904
-5.0,6,101.651905
-4.0,5,101.662618
-6.0,7,101.678121
-1.0,2,101.682754
-4.0,5,101.693138
-1.0,2,101.697511
-4.0,5,101.708402
-2.0,3,101.71488
-2.0,3,101.721166
-2.0,3,101.728064
-6.0,7,101.74304
-1.0,2,101.747266
-2.0,3,101.754107
0.0,1,101.756341
-2.0,3,101.762531
-1.0,2,101.766857
-4.0,5,101.777349
-2.0,3,101.783864
-2.0,3,101.790103
0.0,1,101.792233
-2.0,3,101.798579
-3.0,4,101.807037
0.0,1,101.809461
-3.0,4,101.818053
-1.0,2,101.822497
-3.0,4,101.83094
-2.0,3,101.837447
-5.0,6,101.850546
-3.0,4,101.858773
-4.0,5,101.86951
-6.0,7,101.884188
-4.0,5,101.895137
-2.0,3,101.901705
0.0,1,101.904005
-1.0,2,101.908232
-2.0,3,101.914158
-1.0,2,101.918603
0.0,1,101.920713
-6.0,7,101.936022
-1.0,2,101.940128
-2.0,3,101.946685
0.0,1,101.948905
-6.0,7,101.963384
-2.0,3,101.970093
-3.0,4,101.978447
-5.0,6,101.991019
-1.0,2,101.995243
-3.0,4,102.003587
-4.0,5,102.013773
-2.0,3,102.020009
-3.0,4,102.028558
-2.0,3,102.034746
-4.0,5,102.045862
-2.0,3,102.052471
-8.0,9,102.07138
-1.0,2,102.07525
0.0,1,102.077606
-1.0,2,102.082128
-1.0,2,102.086657
-2.0,3,102.093127
-3.0,4,102.10151
-2.0,3,102.107787
-4.0,5,102.118418
-1.0,2,102.122721
-3.0,4,102.130942
-3.0,4,102.13953
-1.0,2,102.143652
0.0,1,102.145889
-3.0,4,102.154659
-4.0,5,102.165005
-3.0,4,102.173276
-5.0,6,102.18579
-6.0,7,102.199926
-4.0,5,102.210414
-2.0,3,102.216374
-8.0,9,102.235478
-1.0,2,102.23965
-4.0,5,102.250821
0.0,1,102.253166
-5.0,6,102.266447
-2.0,3,102.272841
0.0,1,102.275119
-2.0,3,102.281604
-2.0,3,102.288055
-3.0,4,102.296818
0.0,1,102.299053
-3.0,4,102.307788
-4.0,5,102.318701
-5.0,6,102.331675
-6.0,7,102.346061
-3.0,4,102.354584
-3.0,4,102.363356
-5.0,6,102.376722
-3.0,4,102.385791
-9.0,10,102.407396
0.0,1,102.40949
-2.0,3,102.415845
-3.0,4,102.424362
-2.0,3,102.430808
-1.0,2,102.434961
0.0,1,102.437054
-4.0,5,102.447979
-6.0,7,102.463026
-2.0,3,102.469636
-7.0,8,102.487151
-3.0,4,102.496147
-2.0,3,102.502611
-2.0,3,102.509668
-2.0,3,102.516401
-8.0,9,102.535419
0.0,1,102.537557
-1.0,2,102.541932
-3.0,4,102.55068
-1.0,2,102.555022
-5.0,6,102.568016
-3.0,4,102.576009
-1.0,2,102.580456
-5.0,6,102.593512
-2.0,3,102.599967
-1.0,2,102.603813
-4.0,5,102.614207
-11.0,12,102.639961
-4.0,5,102.650298
-6.0,7,102.665608
-3.0,4,102.674149
-6.0,7,102.688601
0.0,1,102.690887
0.0,1,102.693161
-7.0,8,102.71015
0.0,1,102.712494
-2.0,3,102.718567
-1.0,2,102.723074
-1.0,2,102.72721
-4.0,5,102.737473
-3.0,4,102.745898
0.0,1,102.748184
-1.0,2,102.752489
-6.0,7,102.768
-2.0,3,102.774287
-2.0,3,102.780544
-5.0,6,102.793044
-4.0,5,102.804118
-2.0,3,102.810324
-3.0,4,102.818813
-5.0,6,102.832121
-3.0,4,102.840639
-2.0,3,102.847409
-2.0,3,102.85405
-4.0,5,102.86513
-2.0,3,102.871617
-3.0,4,102.880439
-1.0,2,102.884945
-2.0,3,102.891379
-1.0,2,102.896047
-2.0,3,102.902733
-3.0,4,102.911156
-2.0,3,102.917647
-4.0,5,102.928533
-3.0,4,102.937118
-3.0,4,102.945862
-3.0,4,102.954362
-2.0,3,102.961235
-2.0,3,102.96792
-5.0,6,102.980955
-2.0,3,102.987329
-6.0,7,103.00221
-2.0,3,103.00889
-4.0,5,103.019612
-1.0,2,103.024363
-9.0,10,103.044939
-3.0,4,103.053466
-3.0,4,103.062659
-5.0,6,103.075633
-3.0,4,103.084151
-9.0,10,103.105617
-3.0,4,103.114162
-3.0,4,103.122812
0.0,1,103.125116
-14.0,15,103.156066
-1.0,2,103.160895
-4.0,5,103.171837
-3.0,4,103.180364
-3.0,4,103.188925
0.0,1,103.191205
-2.0,3,103.197635
-2.0,3,103.203972
-8.0,9,103.222869
-6.0,7,103.237457
-3.0,4,103.245966
-2.0,3,103.252171
-1.0,2,103.256525
-6.0,7,103.271796
-4.0,5,103.282436
-4.0,5,103.292945
-1.0,2,103.297321
-4.0,5,103.307423
-4.0,5,104.183005
-2.0,3,104.189269
-1.0,2,104.193489
-3.0,4,104.201975
-1.0,2,104.206239
-4.0,5,104.217262
-5.0,6,104.229662
-3.0,4,104.238357
-3.0,4,104.246676
-2.0,3,104.252946
-1.0,2,104.257178
-1.0,2,104.261272
-2.0,3,104.267953
-2.0,3,104.274344
-7.0,8,104.291067
-3.0,4,104.299392
-3.0,4,104.307756
-2.0,3,104.314038
-3.0,4,104.322375
0.0,1,104.324528
-3.0,4,104.332765
-4.0,5,104.343419
-2.0,3,104.350156
-3.0,4,104.358576
-3.0,4,104.36737
-4.0,5,104.378373
-2.0,3,104.384745
-2.0,3,104.391255
-1.0,2,104.39566
-2.0,3,104.401907
-6.0,7,104.417429
-3.0,4,104.426813
-1.0,2,104.430901
-2.0,3,104.437353
-4.0,5,104.447908
-2.0,3,104.454424
-3.0,4,104.462874
-2.0,3,104.469322
0.0,1,104.471642
-3.0,4,104.4801
-3.0,4,104.488653
-2.0,3,104.495148
-2.0,3,104.501563
-3.0,4,104.510076
-3.0,4,104.518543
-4.0,5,104.529418
-1.0,2,104.533845
-1.0,2,104.538241
-1.0,2,104.542508
-4.0,5,104.553328
-6.0,7,104.567512
0.0,1,104.569758
-2.0,3,104.576812
-3.0,4,104.585354
-2.0,3,104.591635
-3.0,4,104.600141
-3.0,4,104.608784
-4.0,5,104.619881
-2.0,3,104.626264
-2.0,3,104.633342
-2.0,3,104.639972
0.0,1,104.642308
-2.0,3,104.648806
-7.0,8,104.665589
-3.0,4,104.674226
-2.0,3,104.680551
-1.0,2,104.684988
-4.0,5,104.695431
0.0,1,104.697872
0.0,1,104.700341
-3.0,4,104.70863
-2.0,3,104.715092
-5.0,6,104.727927
-1.0,2,104.731938
-4.0,5,104.742386
-5.0,6,104.755402
-3.0,4,104.763825
-1.0,2,104.767875
-7.0,8,104.785056
-2.0,3,104.791437
-4.0,5,104.802145
-1.0,2,104.806614
-3.0,4,104.815158
-4.0,5,104.825654
-3.0,4,104.83422
-1.0,2,104.838742
-2.0,3,104.845018
-3.0,4,104.853266
-3.0,4,104.861669
-3.0,4,104.870225
-3.0,4,104.878181
-4.0,5,104.888976
-2.0,3,104.895239
-1.0,2,104.899614
-3.0,4,104.908052
0.0,1,104.910349
-5.0,6,104.923021
-3.0,4,104.931238
-2.0,3,104.937374
-2.0,3,104.943919
-2.0,3,104.95025
-4.0,5,104.960855
-4.0,5,104.971652
-6.0,7,104.986167
-3.0,4,104.994659
-2.0,3,105.000769
-5.0,6,105.013712
-3.0,4,105.022472
-2.0,3,105.028896
-5.0,6,105.04149
-2.0,3,105.048293
-2.0,3,105.054856
-1.0,2,105.059014
0.0,1,105.061178
-1.0,2,105.065226
-2.0,3,105.071598
-1.0,2,105.075723
-2.0,3,105.082366
-4.0,5,105.092898
-5.0,6,105.105943
-10.0,11,105.129272
-4.0,5,105.140019
-2.0,3,105.146374
-2.0,3,105.153225
-4.0,5,105.164359
-4.0,5,105.1752
-4.0,5,105.1859
-2.0,3,105.192254
-3.0,4,105.200646
-2.0,3,105.207039
0.0,1,105.209127
-4.0,5,105.220051
-3.0,4,105.228409
-2.0,3,105.234917
-4.0,5,105.245502
-1.0,2,105.249934
-3.0,4,105.257942
-6.0,7,105.273015
-1.0,2,105.277117
-1.0,2,105.281477
-3.0,4,105.289699
0.0,1,105.291905
-6.0,7,105.306142
-2.0,3,105.312547
-4.0,5,105.322603
-1.0,2,105.327063
-1.0,2,105.331426
-3.0,4,105.339926
-2.0,3,105.346148
-2.0,3,105.352342
-3.0,4,105.360709
-6.0,7,105.375545
-5.0,6,105.388619
-1.0,2,105.392745
-2.0,3,105.399171
-4.0,5,105.409763
-10.0,11,105.432851
-2.0,3,105.439198
-2.0,3,105.445516
-2.0,3,105.451633
-4.0,5,105.462355
-2.0,3,105.468669
-2.0,3,105.47473
-2.0,3,105.480935
-2.0,3,105.487322
-3.0,4,105.495821
-2.0,3,105.502515
-2.0,3,105.50929
-2.0,3,105.515622
-7.0,8,105.533217
-3.0,4,105.541487
-2.0,3,105.547694
-7.0,8,105.564468
-3.0,4,105.573055
-2.0,3,105.579341
-2.0,3,105.585842
-5.0,6,105.598749
-4.0,5,105.608992
-2.0,3,105.615726
-2.0,3,105.622015
-3.0,4,105.630328
-3.0,4,105.638859
-5.0,6,105.65171
-3.0,4,105.660217
-3.0,4,105.668595
-5.0,6,105.680886
-2.0,3,105.687431
-1.0,2,105.691744
0.0,1,105.694153
-2.0,3,105.700452
-2.0,3,105.70658
0.0,1,105.708839
-4.0,5,105.719867
-2.0,3,105.72602
-2.0,3,105.73243
-1.0,2,105.736817
-1.0,2,105.741259
-1.0,2,105.745635
-4.0,5,105.756519
-2.0,3,105.762454
-3.0,4,105.770976
-2.0,3,105.77774
-3.0,4,105.786102
-2.0,3,105.792174
-2.0,3,105.798412
-3.0,4,105.806602
-5.0,6,105.819221
-3.0,4,105.827863
-2.0,3,105.834624
-3.0,4,105.843026
-3.0,4,105.851394
-5.0,6,105.864582
-1.0,2,105.869018
-3.0,4,105.8777
-9.0,10,105.898826
-1.0,2,105.903249
-3.0,4,105.912103
-3.0,4,105.920716
-4.0,5,105.931882
-3.0,4,105.940444
-3.0,4,105.948697
-2.0,3,105.955324
-3.0,4,105.963779
-2.0,3,105.970231
-1.0,2,105.974635
-2.0,3,105.98093
-2.0,3,105.98735
-6.0,7,106.003177
-2.0,3,106.009671
-3.0,4,106.018254
-3.0,4,106.026591
-3.0,4,106.035441
-2.0,3,106.041827
0.0,1,106.044317
-2.0,3,106.05123
-3.0,4,106.059786
-6.0,7,106.07504
-3.0,4,106.083955
-7.0,8,106.101069
-2.0,3,106.107347
-3.0,4,106.115551
-3.0,4,106.123864
-3.0,4,106.132314
-1.0,2,106.136662
-3.0,4,106.145498
-1.0,2,106.149542
-3.0,4,106.158152
-3.0,4,106.166663
-2.0,3,106.173151
-2.0,3,106.179725
-4.0,5,106.190575
-3.0,4,106.199038
-3.0,4,106.207426
-3.0,4,106.215488
-1.0,2,106.219733
-3.0,4,106.228011
-2.0,3,106.234397
-2.0,3,106.240973
-1.0,2,106.245221
-3.0,4,106.253773
-2.0,3,106.260164
-2.0,3,106.266593
-6.0,7,106.281388
-2.0,3,106.287507
-3.0,4,106.296616
-6.0,7,106.31133
-4.0,5,106.322564
-3.0,4,106.331331
-3.0,4,106.3397
-3.0,4,106.348418
-1.0,2,106.352691
-6.0,7,106.367615
-5.0,6,106.379945
-5.0,6,106.392576
-3.0,4,106.401204
-4.0,5,106.411897
-8.0,9,106.431756
-1.0,2,106.436304
-3.0,4,106.444953
-6.0,7,106.459694
-3.0,4,106.46849
-3.0,4,106.476813
-4.0,5,106.486836
-2.0,3,106.49311
-3.0,4,106.526055
-3.0,4,106.534619
-3.0,4,106.543055
-4.0,5,106.554021
-2.0,3,106.560325
-3.0,4,106.56844
-1.0,2,106.572465
-5.0,6,106.584899
-2.0,3,106.591091
-5.0,6,106.604602
-3.0,4,106.61314
-5.0,6,106.625667
-6.0,7,106.640888
0.0,1,106.643079
-1.0,2,106.647537
-1.0,2,106.651576
-2.0,3,106.658114
0.0,1,106.660429
0.0,1,106.66255
-1.0,2,106.666848
-3.0,4,106.675422
-2.0,3,106.682095
-3.0,4,106.690818
-2.0,3,106.697095
-1.0,2,106.70126
-1.0,2,106.705491
-3.0,4,106.71385
-3.0,4,106.722691
0.0,1,106.724942
-1.0,2,106.729092
-4.0,5,106.739984
-4.0,5,106.751024
-3.0,4,106.759878
-5.0,6,106.772091
-1.0,2,106.776536
-1.0,2,106.780673
-3.0,4,106.789881
-3.0,4,106.798885
-5.0,6,106.811558
-1.0,2,106.81638
-1.0,2,106.820234
-2.0,3,106.826628
-3.0,4,106.835123
-4.0,5,106.845845
-1.0,2,106.850067
-3.0,4,106.858812
-4.0,5,106.869942
-4.0,5,106.880459
-1.0,2,106.884906
-2.0,3,106.891691
-1.0,2,106.896037
-2.0,3,106.902611
-4.0,5,106.913543
-5.0,6,106.926229
-4.0,5,106.936897
-4.0,5,106.947627
-2.0,3,106.954161
-7.0,8,106.970973
-1.0,2,106.975409
-3.0,4,106.984377
-2.0,3,106.990754
-3.0,4,106.999363
-4.0,5,107.010232
-3.0,4,107.018486
-4.0,5,107.028834
-3.0,4,107.037079
-2.0,3,107.043283
-2.0,3,107.049935
-4.0,5,107.060564
-1.0,2,107.064613
0.0,1,107.067081
-3.0,4,107.075359
-2.0,3,107.081752
-3.0,4,107.090442
-3.0,4,107.099133
-2.0,3,107.105459
